timestamp,ch1,ch2,ch3,ch4,ch5,ch10
1773358922,7601213.559818372,24885257.854011104,24886649.818201166,434246.052353421,436880.531675653,24886649.978006776
1773358923,7601257.90382091,24885302.19527855,24886694.15945371,434290.395831486,436924.873057546,24886694.319274224
1773358924,7601302.248687292,24885346.536599208,24886738.500736065,434334.739322455,436969.21481534,24886738.66059488
1773358925,7601346.590523664,24885390.877973076,24886782.842074458,434379.082742107,437013.55235291,24886783.00196875
1773358926,7601390.933794572,24885435.21941789,24886827.183501534,434423.427159837,437057.8981355,24886827.343401916
1773358927,7601435.278269507,24885479.560908124,24886871.524991132,434467.772069259,437102.240940776,24886871.684893847
1773358928,7601479.62266293,24885523.902447674,24886915.866548423,434512.117354903,437146.583612604,24886916.02644508
1773358929,7601523.966651885,24885568.24404044,24886960.20815523,434556.462707746,437190.92550682,24886960.368025254
1773358930,7601568.31126838,24885612.585668676,24887004.54978716,434600.809508604,437235.267399592,24887004.709653962
1773358931,7601612.656626399,24885656.92735141,24887048.89147053,434645.155484993,437279.610103053,24887049.051347084
1773358932,7601657.002093312,24885701.26908001,24887093.233238738,434689.501676394,437323.950924924,24887093.393064916
1773358933,7601701.346370102,24885745.610854913,24887137.575062077,434733.8465127,437368.29192084,24887137.734852783
1773358934,7601745.689776879,24885789.952678256,24887181.916938633,434778.190615576,437412.635562412,24887182.076673407
1773358935,7601790.034698693,24885834.294554807,24887226.25883292,434822.536116481,437456.977662255,24887226.418534942
1773358936,7601834.382214182,24885878.63646683,24887270.60076268,434866.880263951,437501.319699899,24887270.760446966
1773358937,7601878.726740576,24885922.978414714,24887314.94272792,434911.227598439,437545.661646266,24887315.1024122
1773358938,7601923.073559671,24885967.320450515,24887359.28478184,434955.573268293,437590.002802611,24887359.444448385
1773358939,7601967.417948036,24886011.66252217,24887403.626853496,434999.922501109,437634.344706508,24887403.786502305
1773358940,7602011.763870899,24886056.00464704,24887447.968996096,435044.269485933,437678.686252595,24887448.128611717
1773358941,7602056.110409535,24886100.34681353,24887492.311174177,435088.615358689,437723.02662386,24887492.470787514
1773358942,7602100.455174371,24886144.689038668,24887536.6534232,435132.960566928,437767.368664739,24887536.813018803
1773358943,7602144.800383196,24886189.03130543,24887580.995707624,435177.306671634,437811.711148559,24887581.155288316
1773358944,7602189.143394419,24886233.373625398,24887625.338033665,435221.65474902,437856.054062683,24887625.497605532
1773358945,7602233.489514956,24886277.715998583,24887669.68041292,435266.000390202,437900.398258031,24887669.83997588
1773358946,7602277.835509277,24886322.05842601,24887714.022845387,435310.345022705,437944.737952929,24887714.182405107
1773358947,7602322.18202299,24886366.40091169,24887758.36534232,435354.689104099,437989.081447322,24887758.524884712
1773358948,7602366.526892784,24886410.743450575,24887802.707857396,435399.034364078,438033.425363206,24887802.867417526
1773358949,7602410.871758027,24886455.086024936,24887847.050392,435443.379095634,438077.767101179,24887847.210003547
1773358950,7602455.219685277,24886499.428652514,24887891.392983202,435487.726892098,438122.108832919,24887891.552625045
1773358951,7602499.565820517,24886543.771337353,24887935.73565094,435532.073671326,438166.451009949,24887935.895315632
1773358952,7602543.910503352,24886588.11410277,24887980.07836251,435576.420500905,438210.794560647,24887980.238067366
1773358953,7602588.25601277,24886632.456907716,24888024.42114972,435620.7678771,438255.136488571,24888024.580872312
1773358954,7602632.603061424,24886676.79976587,24888068.76400369,435665.114958842,438299.481118186,24888068.923748203
1773358955,7602676.950505588,24886721.14267977,24888113.106901508,435709.460617562,438343.824388081,24888113.266641837
1773358956,7602721.29535618,24886765.485632695,24888157.449866086,435753.806471068,438388.166941592,24888157.609606415
1773358957,7602765.641120236,24886809.828659605,24888201.792901613,435798.156538243,438432.506623867,24888201.9526411
1773358958,7602809.986218028,24886854.171748348,24888246.13599035,435842.502927089,438476.850455021,24888246.295712944
1773358959,7602854.332481953,24886898.514881693,24888290.479096826,435886.851018164,438521.192032777,24888290.638837155
1773358960,7602898.677848539,24886942.858065203,24888334.822235625,435931.196643664,438565.536631661,24888334.98201426
1773358961,7602943.024517022,24886987.20128419,24888379.165398464,435975.541847016,438609.879312486,24888379.325233247
1773358962,7602987.369775775,24887031.54453865,24888423.508620385,436019.890288248,438654.224904656,24888423.668505445
1773358963,7603031.716893438,24887075.887881797,24888467.851966158,436064.234688808,438698.567673041,24888468.011848383
1773358964,7603076.066944568,24887120.231242683,24888512.195359893,436108.580598815,438742.913501623,24888512.355214614
1773358965,7603120.411250266,24887164.574674517,24888556.53875625,436152.926226164,438787.25779906,24888556.698623575
1773358966,7603164.756457106,24887208.91812409,24888600.88217035,436197.271280559,438831.600109972,24888601.04207315
1773358967,7603209.103104488,24887253.261626877,24888645.22563366,436241.618409849,438875.943344686,24888645.385575935
1773358968,7603253.450921606,24887297.605165135,24888689.569122706,436285.963572518,438920.28651237,24888689.729114193
1773358969,7603297.798967701,24887341.94873887,24888733.912678704,436330.310185185,438964.63153602,24888734.072704375
1773358970,7603342.144980753,24887386.29234808,24888778.256287914,436374.655438484,439008.973769154,24888778.416297138
1773358971,7603386.491370594,24887430.63599276,24888822.5999326,436419.002128716,439053.319133843,24888822.75994182
1773358972,7603430.838054526,24887474.979672562,24888866.94359502,436463.350192482,439097.664360598,24888867.10362198
1773358973,7603475.187890292,24887519.323370818,24888911.287310652,436507.696248337,439142.008818467,24888911.447319876
1773358974,7603519.533939942,24887563.667080548,24888955.6310795,436552.044894194,439186.3515273,24888955.79102148
1773358975,7603563.880221359,24887608.010802086,24888999.974883374,436596.392528338,439230.695905188,24889000.134753533
1773358976,7603608.22626818,24887652.354553197,24889044.318652667,436640.740171729,439275.042993207,24889044.47850225
1773358977,7603652.572117943,24887696.698304303,24889088.662397787,436685.088014616,439319.386136682,24889088.82225336
1773358978,7603696.918584228,24887741.042055413,24889133.006137148,436729.434775667,439363.726821133,24889133.16600447
1773358979,7603741.26368168,24887785.38580652,24889177.349888254,436773.782465228,439408.069904394,24889177.509746537
1773358980,7603785.610184824,24887829.72955763,24889221.693621624,436818.130381566,439452.414229207,24889221.85348895
1773358981,7603829.957092431,24887874.073291,24889266.03733792,436862.478782288,439496.758160895,24889266.197222322
1773358982,7603874.304117219,24887918.41697116,24889310.381017417,436906.826501109,439541.10059434,24889310.540920217
1773358983,7603918.650371605,24887962.76066481,24889354.724715315,436951.172301852,439585.444024689,24889354.884618115
1773358984,7603962.997623102,24888007.10431374,24889399.068396688,436995.517704453,439629.789145939,24889399.228258748
1773358985,7604007.342539378,24888051.447940685,24889443.412057895,437039.863437217,439674.132013553,24889443.571872007
1773358986,7604051.687726144,24888095.791514423,24889487.755667105,437084.210728921,439718.475447339,24889487.91544574
1773358987,7604096.033989108,24888140.13505268,24889532.0992231,437128.554786866,439762.819612226,24889532.258984
1773358988,7604140.37997765,24888184.47850225,24889576.44269041,437172.901089155,439807.161394986,24889576.60245131
1773358989,7604184.724657218,24888228.82193409,24889620.786122248,437217.247272727,439851.502376308,24889620.94586637
1773358990,7604229.071210616,24888273.165277235,24889665.129483134,437261.596409692,439895.845312001,24889665.289226294
1773358991,7604273.418356305,24888317.508575886,24889709.472782418,437305.941799411,439940.19010024,24889709.63251623
1773358992,7604317.764468013,24888361.85178616,24889753.81597758,437350.287488248,439984.532264358,24889753.97571791
1773358993,7604362.108168984,24888406.194916457,24889798.159104615,437394.633079106,440028.875186263,24889798.31884778
1773358994,7604406.45497437,24888450.537975807,24889842.502155058,437438.981374723,440073.218057378,24889842.661895387
1773358995,7604450.800947195,24888494.880930845,24889886.84509915,437483.329353957,440117.56258092,24889887.004859965
1773358996,7604495.148485171,24888539.22380674,24889931.187960055,437527.677785664,440161.905583738,24889931.34773586
1773358997,7604539.495130302,24888583.566586256,24889975.530765,437572.022580931,440206.248123769,24889975.690523066
1773358998,7604583.839420331,24888627.90927473,24890019.873463523,437616.369093231,440250.589685383,24890020.03320385
1773358999,7604628.185985453,24888672.25186683,24890064.216069527,437660.715854264,440294.929614191,24890064.37578929
1773359000,7604672.530192294,24888716.594341964,24890108.5585413,437705.060972148,440339.271962965,24890108.718263894
1773359001,7604716.876820464,24888760.93669741,24890152.9008691,437749.407128158,440383.615602887,24890153.06062541
1773359002,7604761.221384607,24888805.278964173,24890197.243118126,437793.750408004,440427.958429397,24890197.402891096
1773359003,7604805.565293742,24888849.621100053,24890241.585271113,437838.096017032,440472.299524705,24890241.7450337
1773359004,7604849.910103788,24888893.96312522,24890285.92731465,437882.440538479,440516.641112017,24890286.087034408
1773359005,7604894.257052124,24888938.305037245,24890330.269226678,437926.784460131,440560.981435512,24890330.428946435
1773359006,7604938.602454945,24888982.646825116,24890374.61103228,437971.129234808,440605.323058369,24890374.770734303
1773359007,7604982.947157428,24889026.98848903,24890418.952731464,438015.475382214,440649.66510547,24890419.112413757
1773359008,7605027.291103544,24889071.330028377,24890463.29427102,438059.818580068,440694.007734748,24890463.45396499
1773359009,7605071.633320917,24889115.671467338,24890507.635692876,438104.165159093,440738.349492692,24890507.79537796
1773359010,7605115.978240437,24889160.01275252,24890551.97697806,438148.509063498,440782.69106066,24890552.136659514
1773359011,7605160.322396425,24889204.353913553,24890596.318139087,438192.852546251,440827.030666359,24890596.47782054
1773359012,7605204.665448611,24889248.694955837,24890640.6591937,438237.195068736,440871.371150844,24890640.818875153
1773359013,7605249.007750426,24889293.035880245,24890685.000124153,438281.540365068,440915.708268303,24890685.15978787
1773359014,7605293.350470108,24889337.376662765,24890729.34091272,438325.885903302,440960.048292129,24890729.500576414
1773359015,7605337.694810032,24889381.717338867,24890773.6816126,438370.228067063,441004.387124814,24890773.84124366
1773359016,7605382.037107331,24889426.057890818,24890818.022170197,438414.573311338,441048.725589644,24890818.18179561
1773359017,7605426.379252847,24889470.398329284,24890862.362639897,438458.918356485,441093.066905531,24890862.52224114
1773359018,7605470.723309151,24889514.738644626,24890906.702990316,438503.262452991,441137.405870356,24890906.86256252
1773359019,7605515.068276156,24889559.078854956,24890951.04320528,438547.606013304,441181.745944221,24890951.20275615
1773359020,7605559.409975345,24889603.418956067,24890995.383296087,438591.950973784,441226.086194056,24890995.542850554
1773359021,7605603.751166214,24889647.75893443,24891039.723267652,438636.294844958,441270.427745562,24891039.882837024
1773359022,7605648.09425161,24889692.098824114,24891084.06317507,438680.638491824,441314.767815032,24891084.222726706
1773359023,7605692.436810556,24889736.438589647,24891128.402976073,438724.983896712,441359.108488224,24891128.562509976
1773359024,7605736.779705209,24889780.778284237,24891172.742670663,438769.325186236,441403.445124222,24891172.90217083
1773359025,7605781.121433005,24889825.11787032,24891217.082258835,438813.66829225,441447.783868622,24891217.241757266
1773359026,7605825.464420007,24889869.457354166,24891261.42172286,438858.011227983,441492.122569888,24891261.581239026
1773359027,7605869.806313176,24889913.796711776,24891305.761080466,438902.353889539,441536.459494928,24891305.920615777
1773359028,7605914.149338441,24889958.13599844,24891350.100347616,438946.696559063,441580.796829281,24891350.25991416
1773359029,7605958.493720955,24890002.47520573,24891394.439504117,438991.039439617,441625.136310411,24891394.599095505
1773359030,7606002.8348261,24890046.814309023,24891438.77858967,439035.383006652,441669.47814828,24891438.938209422
1773359031,7606047.176759614,24890091.15334137,24891483.117604285,439079.726601859,441713.817396548,24891483.277224034
1773359032,7606091.518588152,24890135.49226731,24891527.456512485,439124.068490235,441758.15762769,24891527.616149973
1773359033,7606135.860551338,24890179.83110457,24891571.79533201,439168.411811652,441802.498731932,24891571.95498723
1773359034,7606180.202497517,24890224.169835415,24891616.13408059,439212.753024015,441846.838463721,24891616.29374313
1773359035,7606224.542169957,24890268.508504037,24891660.47275823,439257.095632584,441891.173716414,24891660.632395715
1773359036,7606268.884060028,24890312.847086992,24891704.811382663,439301.437670723,441935.514430155,24891704.97098468
1773359037,7606313.224744608,24890357.1856023,24891749.14991576,439345.7790312,441979.85329267,24891749.309497207
1773359038,7606357.566855258,24890401.52404008,24891793.488365494,439390.121538925,442024.191130577,24891793.64793828
1773359039,7606401.908483053,24890445.86239248,24891837.826726966,439434.462816806,442068.529851011,24891837.986272946
1773359040,7606446.250594203,24890490.200642027,24891882.16499069,439478.806456763,442112.870575927,24891882.324536666
1773359041,7606490.592032918,24890534.53883125,24891926.503165737,439523.147349378,442157.208146401,24891926.66272945
1773359042,7606534.934236663,24890578.87695309,24891970.841287576,439567.487665159,442201.546083194,24891971.000833556
1773359043,7606579.275911606,24890623.214986254,24892015.179303005,439611.829853659,442245.883531644,24892015.338884454
1773359044,7606623.615514214,24890667.552966215,24892059.51726523,439656.171201533,442290.220113515,24892059.67685241
1773359045,7606667.956699057,24890711.89087717,24892103.855191983,439700.511760324,442334.556982002,24892104.014755696
1773359046,7606712.296485442,24890756.228731044,24892148.193047795,439744.852863452,442378.892339067,24892148.35261151
1773359047,7606756.639126811,24890800.56651592,24892192.53084099,439789.193604455,442423.229561979,24892192.690401874
1773359048,7606800.979956365,24890844.904247586,24892236.86858207,439833.537180556,442467.566459737,24892237.028128047
1773359049,7606845.321489392,24890889.241921753,24892281.20625687,439877.879097488,442511.902809308,24892281.36581127
1773359050,7606889.662551878,24890933.57954102,24892325.54386805,439922.218424647,442556.237431505,24892325.703419287
1773359051,7606934.002873359,24890977.91712482,24892369.8814422,439966.556629712,442600.573857994,24892370.04098608
1773359052,7606978.344259969,24891022.25465541,24892414.218976676,440010.897257601,442644.911183219,24892414.37853368
1773359053,7607022.68524596,24891066.5921433,24892458.556450184,440055.237257475,442689.247884926,24892458.716028802
1773359054,7607067.027632442,24891110.929626673,24892502.893909834,440099.578224777,442733.585963544,24892503.053506188
1773359055,7607111.368636702,24891155.267074578,24892547.23133402,440143.918707984,442777.923431571,24892547.39094811
1773359056,7607155.710310211,24891199.604494024,24892591.56876829,440188.258792232,442822.262179124,24892591.728367474
1773359057,7607200.050352056,24891243.941918205,24892635.906182386,440232.601525499,442866.599042383,24892636.065779906
1773359058,7607244.389881902,24891288.279324654,24892680.2435711,440276.943001046,442910.938087469,24892680.40318519
1773359059,7607288.730960236,24891332.616695635,24892724.58095981,440321.285696548,442955.277436862,24892724.740591638
1773359060,7607333.072699218,24891376.95410208,24892768.918348525,440365.624853687,442999.614566154,24892769.077962615
1773359061,7607377.414564932,24891421.29150853,24892813.25575951,440409.965100195,443043.953599745,24892813.41537643
1773359062,7607421.753223261,24891465.628926132,24892857.593143687,440454.305205285,443088.290462171,24892857.75279325
1773359063,7607466.093098312,24891509.966356896,24892901.93056787,440498.647339482,443132.628988489,24892902.090235166
1773359064,7607510.43349413,24891554.303821936,24892946.26800979,440542.989482086,443176.967723629,24892946.42768723
1773359065,7607554.774510499,24891598.64131167,24892990.605469443,440587.33077346,443221.304564477,24892990.76515447
1773359066,7607599.113869726,24891642.978806797,24893034.942964565,440631.673513552,443265.640168848,24893035.10266915
1773359067,7607643.453359102,24891687.316360734,24893079.28051787,440676.015713956,443309.979476718,24893079.440223463
1773359068,7607687.792696769,24891731.65395052,24893123.618114427,440720.357259409,443354.318566486,24893123.77781719
1773359069,7607732.133329786,24891775.991575923,24893167.955751427,440764.698472944,443398.65856816,24893168.115452144
1773359070,7607776.475377847,24891820.329254232,24893212.293429103,440809.03991414,443442.993544611,24893212.45310893
1773359071,7607820.816889914,24891864.667003635,24893256.63116731,440853.380894951,443487.329892885,24893256.79084863
1773359072,7607865.158941337,24891909.004770856,24893300.968963377,440897.723213652,443531.670397304,24893301.128633503
1773359073,7607909.499388048,24891953.34260885,24893345.306836925,440942.065381273,443576.008476981,24893345.46647158
1773359074,7607953.841279977,24891997.680517867,24893389.644781414,440986.405353152,443620.345369418,24893389.804384068
1773359075,7607998.182942189,24892042.01849783,24893433.982761372,441030.74587125,443664.682947592,24893434.142345347
1773359076,7608042.523508859,24892086.356548727,24893478.320794538,441075.088967719,443709.017362774,24893478.480393723
1773359077,7608086.863791972,24892130.69467057,24893522.658934113,441119.427661801,443753.353733778,24893522.818533298
1773359078,7608131.204844917,24892175.032881085,24893566.997144632,441163.767854293,443797.693362424,24893567.15672608
1773359079,7608175.547087508,24892219.37114481,24893611.335408352,441208.109775129,443842.033045391,24893611.4949898
1773359080,7608219.888469178,24892263.709497206,24893655.6737727,441252.452361109,443886.370927407,24893655.833342202
1773359081,7608264.228043417,24892308.047956016,24893700.012202043,441296.795246963,443930.709116066,24893700.171801012
1773359082,7608308.569774247,24892352.38649262,24893744.35075553,441341.133417277,443975.04797205,24893744.51033981
1773359083,7608352.911525772,24892396.72513479,24893788.68940321,441385.475296162,444019.387861487,24893788.84898198
1773359084,7608397.254855359,24892441.063865636,24893833.028164018,441429.819589274,444063.726042461,24893833.18772723
1773359085,7608441.5964598,24892485.40272063,24893877.367007785,441474.164387934,444108.060172377,24893877.526550084
1773359086,7608485.939619696,24892529.741646565,24893921.705944948,441518.505179325,444152.398619882,24893921.865493756
1773359087,7608530.2827344,24892574.080714386,24893966.044995032,441562.847515655,444196.736056183,24893966.204561576
1773359088,7608574.626363878,24892618.41988862,24894010.384133797,441607.191062463,444241.072988169,24894010.543735813
1773359089,7608618.968767736,24892662.75916927,24894054.723409537,441651.533625368,444285.409772103,24894054.88301646
1773359090,7608663.30956858,24892707.0985918,24894099.062820353,441695.878576624,444329.7489493,24894099.222407464
1773359091,7608707.654018768,24892751.43812074,24894143.402390793,441740.222312877,444374.087560954,24894143.561960164
1773359092,7608751.997162567,24892795.777769893,24894187.74208538,441784.565058531,444418.427667157,24894187.90161928
1773359093,7608796.341255343,24892840.117572986,24894232.08192331,441828.909527949,444462.764035181,24894232.241424568
1773359094,7608840.682766327,24892884.457521904,24894276.421900216,441873.253836465,444507.09964356,24894276.58136318
1773359095,7608885.027565899,24892928.797616303,24894320.76202047,441917.597154717,444551.436633207,24894320.92144656
1773359096,7608929.3732593,24892973.137863148,24894365.102284417,441961.94221765,444595.776362701,24894365.261696994
1773359097,7608973.718593143,24893017.478255473,24894409.442694478,442006.287133279,444640.116241135,24894409.60208932
1773359098,7609018.063160695,24893061.818789683,24894453.78322869,442050.632156793,444684.46003335,24894453.942623533
1773359099,7609062.406768838,24893106.15950126,24894498.123922527,442094.977455345,444728.800237686,24894498.28333511
1773359100,7609106.751277049,24893150.500381336,24894542.46480197,442139.321155586,444773.140868054,24894542.62421738
1773359101,7609151.096740441,24893194.84145087,24894586.805838846,442183.662604654,444817.483507129,24894586.96527199
1773359102,7609195.441687213,24893239.18266792,24894631.147053085,442228.006171745,444861.82513128,24894631.306503963
1773359103,7609239.785411456,24893283.52407726,24894675.488480162,442272.350368978,444906.162117584,24894675.64790706
1773359104,7609284.130163347,24893327.865661584,24894719.830099326,442316.693112869,444950.501897836,24894719.989464723
1773359105,7609328.475883845,24893372.207413975,24894764.17186641,442361.040967318,444994.84380655,24894764.331246343
1773359106,7609372.821861917,24893416.549388956,24894808.513834693,442405.385771045,445039.18598464,24894808.673217453
1773359107,7609417.167527099,24893460.891555365,24894852.85601277,442449.73145898,445083.528004398,24894853.015378065
1773359108,7609461.512292465,24893505.233912736,24894897.19840369,442494.076270886,445127.869452669,24894897.35773324
1773359109,7609505.856823584,24893549.576463286,24894941.540981572,442538.423104219,445172.212135724,24894941.70028379
1773359110,7609550.202806756,24893593.919191204,24894985.883733306,442582.768407982,445216.556448038,24894986.04301247
1773359111,7609594.551057337,24893638.26215435,24895030.22671562,442627.115025098,445260.897949773,24895030.385959312
1773359112,7609638.898348383,24893682.605278563,24895074.569867678,442671.461209573,445305.240205034,24895074.72910126
1773359113,7609683.243777387,24893726.948632445,24895118.913212366,442715.808305689,445349.584039723,24895119.072457343
1773359114,7609727.589471631,24893771.292193625,24895163.25677138,442760.155106964,445393.927591774,24895163.416013338
1773359115,7609771.93615738,24893815.635975026,24895207.60056406,442804.502376982,445438.273228793,24895207.759782184
1773359116,7609816.283960909,24893859.979956366,24895251.944551855,442848.851081191,445482.615808987,24895252.10376572
1773359117,7609860.630356129,24893904.324157014,24895296.288734768,442893.200212841,445526.959928336,24895296.44796637
1773359118,7609904.977204187,24893948.6685469,24895340.633112796,442937.550803562,445571.302852379,24895340.79236213
1773359119,7609949.32477829,24893993.013179135,24895384.977739148,442981.89906678,445615.649968958,24895385.137003794
1773359120,7609993.672549889,24894037.358006954,24895429.322584078,443026.247210742,445659.99210685,24895429.481818505
1773359121,7610038.021783091,24894081.703065135,24895473.667659998,443070.596466017,445704.336780121,24895473.826876685
1773359122,7610082.370112822,24894126.04835391,24895518.01296651,443114.946338608,445748.68199961,24895518.17216546
1773359123,7610126.72021856,24894170.393855542,24895562.3584745,443159.297003353,445793.025706074,24895562.517658535
1773359124,7610171.069922998,24894214.73957853,24895606.704207614,443203.643185326,445837.374414645,24895606.863363843
1773359125,7610215.421160022,24894259.08551663,24895651.05016408,443247.991625712,445881.719109692,24895651.209330376
1773359126,7610259.769573238,24894303.43169845,24895695.396370668,443292.341867149,445926.062050982,24895695.55550431
1773359127,7610304.117172255,24894347.778106928,24895739.74281153,443336.692399134,445970.406771545,24895739.901905134
1773359128,7610348.467244958,24894392.124756094,24895784.08950935,443381.043345576,446014.753400607,24895784.248554297
1773359129,7610392.815504701,24894436.47163586,24895828.436406855,443425.393666282,446059.098987068,24895828.595423505
1773359130,7610437.166858866,24894480.818743017,24895872.783513386,443469.745458416,446103.44330921,24895872.942525677
1773359131,7610481.517473214,24894525.16607241,24895917.1308073,443514.094139142,446147.794588841,24895917.28987281
1773359132,7610525.868313195,24894569.513667893,24895961.47837579,443558.445430031,446192.144020437,24895961.63746186
1773359133,7610570.218225037,24894613.86149152,24896005.826225787,443602.795884701,446236.491067785,24896005.98529412
1773359134,7610614.568897009,24894658.20955439,24896050.1743033,443647.14537359,446280.839777928,24896050.333321508
1773359135,7610658.919946063,24894702.557857763,24896094.522626884,443691.496514289,446325.1878604,24896094.681632724
1773359136,7610703.270342185,24894746.906407434,24896138.871210374,443735.84724415,446369.534632035,24896139.03019283
1773359137,7610747.623478693,24894791.25518893,24896183.220028386,443780.199237115,446413.883703599,24896183.378989197
1773359138,7610791.973887282,24894835.604229126,24896227.569104683,443824.552385515,446458.233025896,24896227.72803392
1773359139,7610836.326042221,24894879.95353912,24896271.918415498,443868.907573015,446502.57795203,24896272.077310625
1773359140,7610880.678600575,24894924.303069007,24896316.26799716,443913.259599006,446546.926925329,24896316.426858258
1773359141,7610925.031029894,24894968.652865,24896360.61779315,443957.614444366,446591.277469262,24896360.776654247
1773359142,7610969.383886592,24895013.002927087,24896404.96785524,444001.967866141,446635.628104598,24896405.126700845
1773359143,7611013.737367823,24895057.353226066,24896449.318171334,444046.324295069,446679.975659085,24896449.477009047
1773359144,7611058.091467092,24895101.70377335,24896493.66873636,444090.676721614,446724.32642055,24896493.827564795
1773359145,7611102.443862979,24895146.05460545,24896538.019567493,444135.031459039,446768.675317073,24896538.178395927
1773359146,7611146.796809568,24895190.405701715,24896582.370671302,444179.384850098,446813.024361249,24896582.529484812
1773359147,7611191.150567779,24895234.757060744,24896626.722040873,444223.740712486,446857.376982016,24896626.88083453
1773359148,7611235.506121363,24895279.108678684,24896671.073676553,444268.097705535,446901.724139766,24896671.232454583
1773359149,7611279.861514716,24895323.46055316,24896715.4255606,444312.452706659,446946.076205343,24896715.584313516
1773359150,7611324.217550209,24895367.812691823,24896759.777689073,444356.810814647,446990.427935201,24896759.93646992
1773359151,7611368.572898191,24895412.16511434,24896804.13011159,444401.165936308,447034.781344779,24896804.288892437
1773359152,7611412.927591774,24895456.517812155,24896848.482791044,444445.524046905,447079.133325054,24896848.64159245
1773359153,7611457.282918434,24895500.87078861,24896892.835716568,444489.880121369,447123.485548518,24896892.994553454
1773359154,7611501.638839119,24895545.224021997,24896937.188925948,444534.237177781,447167.837604867,24896937.347780578
1773359155,7611545.994340058,24895589.577539254,24896981.54241107,444578.593094638,447212.187127448,24896981.701291557
1773359156,7611590.350312256,24895633.931339152,24897025.896176703,444622.951353653,447256.542385809,24897026.055087376
1773359157,7611634.708235002,24895678.28538987,24897070.250208464,444667.308628613,447300.895750155,24897070.409154616
1773359158,7611679.066964761,24895722.63973458,24897114.604524083,444711.66668441,447345.251135557,24897114.76351927
1773359159,7611723.425729749,24895766.994375844,24897158.959140588,444756.025443126,447389.607274663,24897159.118125044
1773359160,7611767.784716924,24895811.34928943,24897203.314047974,444800.38410079,447433.964173543,24897203.473040827
1773359161,7611812.14209415,24895855.704486985,24897247.669233363,444844.742436878,447478.318157624,24897247.828238383
1773359162,7611856.502404486,24895900.05998616,24897292.024732977,444889.100825273,447522.675770644,24897292.183737557
1773359163,7611900.859923698,24895944.415776588,24897336.38055107,444933.460449019,447567.030830362,24897336.53953018
1773359164,7611945.21985803,24895988.771832086,24897380.736631062,444977.821102871,447611.385533832,24897380.89558568
1773359165,7611989.580700696,24896033.12820695,24897425.09302532,445022.181237468,447655.738946846,24897425.251960542
1773359166,7612033.941606487,24896077.484874293,24897469.44970813,445066.540497862,447700.098238518,24897469.60863008
1773359167,7612078.302146913,24896121.84184099,24897513.806674827,445110.900010645,447744.453932425,24897513.965596776
1773359168,7612122.663118869,24896166.199127056,24897558.163946062,445155.258769051,447788.811673911,24897558.32287083
1773359169,7612167.026296178,24896210.55668914,24897602.521540098,445199.618530737,447833.169630497,24897602.680429384
1773359170,7612211.38991021,24896254.91454781,24897646.879418027,445243.97895708,447877.526452162,24897647.038290247
1773359171,7612255.748043791,24896299.272733726,24897691.2376018,445288.342411554,447921.882721417,24897691.39647616
1773359172,7612300.111241218,24896343.63122128,24897735.596071612,445332.705036992,447966.239344146,24897735.754963715
1773359173,7612344.472444019,24896387.990028035,24897779.95484306,445377.067282954,448010.596447016,24897780.113772668
1773359174,7612388.836312006,24896432.34914298,24897824.313921716,445421.429407903,448054.953491261,24897824.47286987
1773359175,7612433.199811917,24896476.708559565,24897868.67331476,445465.7927234,448099.310384609,24897868.832286455
1773359176,7612477.563625716,24896521.06829675,24897913.033039372,445510.156542263,448143.669381743,24897913.192025837
1773359177,7612521.925225849,24896565.42832301,24897957.393101122,445554.519440649,448188.029968594,24897957.55206984
1773359178,7612566.28806431,24896609.78868266,24898001.753460146,445598.882568026,448232.391405404,24898001.912431683
1773359179,7612610.651646908,24896654.149354108,24898046.114131592,445643.246534495,448276.749889104,24898046.273085386
1773359180,7612655.01632711,24896698.51033626,24898090.475095376,445687.610470275,448321.109944114,24898090.634058487
1773359181,7612699.38056867,24896742.87163745,24898134.83641203,445731.975917085,448365.46717996,24898134.995368645
1773359182,7612743.745958512,24896787.233253483,24898179.19803034,445776.341046617,448409.828351457,24898179.35698696
1773359183,7612788.112809045,24896831.59516627,24898223.559914827,445820.7042321,448454.190287783,24898223.718906928
1773359184,7612832.478147458,24896875.957412075,24898267.922136456,445865.071584476,448498.551136666,24898268.08113
1773359185,7612876.844015047,24896920.319965217,24898312.284700286,445909.437250484,448542.914197509,24898312.443695214
1773359186,7612921.209318831,24896964.682844166,24898356.647567164,445953.801394779,448587.278076479,24898356.8065764
1773359187,7612965.577056162,24897009.046066757,24898401.010753643,445998.167272921,448631.640399595,24898401.169786878
1773359188,7613009.943284059,24897053.409586173,24898445.374283534,446042.5342738,448676.00220061,24898445.533308487
1773359189,7613054.31046784,24897097.77342419,24898489.73814594,446086.901668146,448720.363100731,24898489.89712876
1773359190,7613098.67891748,24897142.13758163,24898534.10228745,446131.268946182,448764.727505058,24898534.261303946
1773359191,7613143.046771589,24897186.502058487,24898578.466770776,446175.636795968,448809.091301184,24898578.625774164
1773359192,7613187.415134521,24897230.866852406,24898622.83157353,446220.004010292,448853.458113743,24898622.99057692
1773359193,7613231.782161174,24897275.231974587,24898667.19669571,446264.372774553,448897.822285735,24898667.355687667
1773359194,7613276.150669128,24897319.59739845,24898711.562147293,446308.741440818,448942.186258675,24898711.721100267
1773359195,7613320.520746078,24897363.963141084,24898755.92791354,446353.109499805,448986.55148847,24898756.086850043
